"cellx","celly","cellz","cellV"
 1.225000000E-01, 3.525000000E-01, 2.500000000E-03, 1.250000000E-07
 1.175000000E-01, 3.525000000E-01, 2.500000000E-03, 1.250000000E-07
 1.125000000E-01, 3.525000000E-01, 2.500000000E-03, 1.250000000E-07
 1.075000000E-01, 3.525000000E-01, 2.500000000E-03, 1.250000000E-07
 1.025000000E-01, 3.525000000E-01, 2.500000000E-03, 1.250000000E-07
 9.750000000E-02, 3.525000000E-01, 2.500000000E-03, 1.250000000E-07
 9.250000000E-02, 3.525000000E-01, 2.500000000E-03, 1.250000000E-07
 8.750000000E-02, 3.525000000E-01, 2.500000000E-03, 1.250000000E-07
 8.250000000E-02, 3.525000000E-01, 2.500000000E-03, 1.250000000E-07
 1.225000000E-01, 3.575000000E-01, 2.500000000E-03, 1.250000000E-07
 1.175000000E-01, 3.575000000E-01, 2.500000000E-03, 1.250000000E-07
 1.125000000E-01, 3.575000000E-01, 2.500000000E-03, 1.250000000E-07
 1.075000000E-01, 3.575000000E-01, 2.500000000E-03, 1.250000000E-07
 1.025000000E-01, 3.575000000E-01, 2.500000000E-03, 1.250000000E-07
 9.750000000E-02, 3.575000000E-01, 2.500000000E-03, 1.250000000E-07
 9.250000000E-02, 3.575000000E-01, 2.500000000E-03, 1.250000000E-07
 8.750000000E-02, 3.575000000E-01, 2.500000000E-03, 1.250000000E-07
 8.250000000E-02, 3.575000000E-01, 2.500000000E-03, 1.250000000E-07
 1.225000000E-01, 3.625000000E-01, 2.500000000E-03, 1.250000000E-07
 1.175000000E-01, 3.625000000E-01, 2.500000000E-03, 1.250000000E-07
 1.125000000E-01, 3.625000000E-01, 2.500000000E-03, 1.250000000E-07
 1.075000000E-01, 3.625000000E-01, 2.500000000E-03, 1.250000000E-07
 1.025000000E-01, 3.625000000E-01, 2.500000000E-03, 1.250000000E-07
 9.750000000E-02, 3.625000000E-01, 2.500000000E-03, 1.250000000E-07
 9.250000000E-02, 3.625000000E-01, 2.500000000E-03, 1.250000000E-07
 8.750000000E-02, 3.625000000E-01, 2.500000000E-03, 1.250000000E-07
 2.925000000E-01, 3.375000000E-01, 2.500000000E-03, 1.250000000E-07
 2.875000000E-01, 3.375000000E-01, 2.500000000E-03, 1.250000000E-07
 2.825000000E-01, 3.375000000E-01, 2.500000000E-03, 1.250000000E-07
 2.775000000E-01, 3.375000000E-01, 2.500000000E-03, 1.250000000E-07
 2.725000000E-01, 3.375000000E-01, 2.500000000E-03, 1.250000000E-07
 2.675000000E-01, 3.375000000E-01, 2.500000000E-03, 1.250000000E-07
 2.625000000E-01, 3.375000000E-01, 2.500000000E-03, 1.250000000E-07
 2.575000000E-01, 3.375000000E-01, 2.500000000E-03, 1.250000000E-07
 2.525000000E-01, 3.375000000E-01, 2.500000000E-03, 1.250000000E-07
 2.475000000E-01, 3.375000000E-01, 2.500000000E-03, 1.250000000E-07
 2.425000000E-01, 3.375000000E-01, 2.500000000E-03, 1.250000000E-07
 2.975000000E-01, 3.375000000E-01, 2.500000000E-03, 1.250000000E-07
 2.925000000E-01, 3.425000000E-01, 2.500000000E-03, 1.250000000E-07
 2.875000000E-01, 3.425000000E-01, 2.500000000E-03, 1.250000000E-07
 2.825000000E-01, 3.425000000E-01, 2.500000000E-03, 1.250000000E-07
 2.775000000E-01, 3.425000000E-01, 2.500000000E-03, 1.250000000E-07
 2.725000000E-01, 3.425000000E-01, 2.500000000E-03, 1.250000000E-07
 2.675000000E-01, 3.425000000E-01, 2.500000000E-03, 1.250000000E-07
 2.625000000E-01, 3.425000000E-01, 2.500000000E-03, 1.250000000E-07
 2.575000000E-01, 3.425000000E-01, 2.500000000E-03, 1.250000000E-07
 2.525000000E-01, 3.425000000E-01, 2.500000000E-03, 1.250000000E-07
 2.475000000E-01, 3.425000000E-01, 2.500000000E-03, 1.250000000E-07
 2.425000000E-01, 3.425000000E-01, 2.500000000E-03, 1.250000000E-07
 2.975000000E-01, 3.425000000E-01, 2.500000000E-03, 1.250000000E-07
 2.925000000E-01, 3.475000000E-01, 2.500000000E-03, 1.250000000E-07
 2.875000000E-01, 3.475000000E-01, 2.500000000E-03, 1.250000000E-07
 2.825000000E-01, 3.475000000E-01, 2.500000000E-03, 1.250000000E-07
 2.775000000E-01, 3.475000000E-01, 2.500000000E-03, 1.250000000E-07
 2.725000000E-01, 3.475000000E-01, 2.500000000E-03, 1.250000000E-07
 2.675000000E-01, 3.475000000E-01, 2.500000000E-03, 1.250000000E-07
 2.625000000E-01, 3.475000000E-01, 2.500000000E-03, 1.250000000E-07
 2.575000000E-01, 3.475000000E-01, 2.500000000E-03, 1.250000000E-07
 2.525000000E-01, 3.475000000E-01, 2.500000000E-03, 1.250000000E-07
 2.475000000E-01, 3.475000000E-01, 2.500000000E-03, 1.250000000E-07
 2.425000000E-01, 3.475000000E-01, 2.500000000E-03, 1.250000000E-07
 2.975000000E-01, 3.475000000E-01, 2.500000000E-03, 1.250000000E-07
 2.925000000E-01, 3.525000000E-01, 2.500000000E-03, 1.250000000E-07
 2.875000000E-01, 3.525000000E-01, 2.500000000E-03, 1.250000000E-07
 2.825000000E-01, 3.525000000E-01, 2.500000000E-03, 1.250000000E-07
 2.775000000E-01, 3.525000000E-01, 2.500000000E-03, 1.250000000E-07
 2.725000000E-01, 3.525000000E-01, 2.500000000E-03, 1.250000000E-07
 2.675000000E-01, 3.525000000E-01, 2.500000000E-03, 1.250000000E-07
 2.625000000E-01, 3.525000000E-01, 2.500000000E-03, 1.250000000E-07
 2.575000000E-01, 3.525000000E-01, 2.500000000E-03, 1.250000000E-07
 2.525000000E-01, 3.525000000E-01, 2.500000000E-03, 1.250000000E-07
 2.475000000E-01, 3.525000000E-01, 2.500000000E-03, 1.250000000E-07
 2.425000000E-01, 3.525000000E-01, 2.500000000E-03, 1.250000000E-07
 2.975000000E-01, 3.525000000E-01, 2.500000000E-03, 1.250000000E-07
 2.925000000E-01, 3.575000000E-01, 2.500000000E-03, 1.250000000E-07
 2.875000000E-01, 3.575000000E-01, 2.500000000E-03, 1.250000000E-07
 2.825000000E-01, 3.575000000E-01, 2.500000000E-03, 1.250000000E-07
 2.775000000E-01, 3.575000000E-01, 2.500000000E-03, 1.250000000E-07
 2.725000000E-01, 3.575000000E-01, 2.500000000E-03, 1.250000000E-07
 2.675000000E-01, 3.575000000E-01, 2.500000000E-03, 1.250000000E-07
 2.625000000E-01, 3.575000000E-01, 2.500000000E-03, 1.250000000E-07
 2.575000000E-01, 3.575000000E-01, 2.500000000E-03, 1.250000000E-07
 2.525000000E-01, 3.575000000E-01, 2.500000000E-03, 1.250000000E-07
 2.475000000E-01, 3.575000000E-01, 2.500000000E-03, 1.250000000E-07
 2.425000000E-01, 3.575000000E-01, 2.500000000E-03, 1.250000000E-07
 2.975000000E-01, 3.575000000E-01, 2.500000000E-03, 1.250000000E-07
 2.925000000E-01, 3.625000000E-01, 2.500000000E-03, 1.250000000E-07
 2.875000000E-01, 3.625000000E-01, 2.500000000E-03, 1.250000000E-07
 2.825000000E-01, 3.625000000E-01, 2.500000000E-03, 1.250000000E-07
 2.775000000E-01, 3.625000000E-01, 2.500000000E-03, 1.250000000E-07
 2.725000000E-01, 3.625000000E-01, 2.500000000E-03, 1.250000000E-07
 2.675000000E-01, 3.625000000E-01, 2.500000000E-03, 1.250000000E-07
 2.625000000E-01, 3.625000000E-01, 2.500000000E-03, 1.250000000E-07
 2.575000000E-01, 3.625000000E-01, 2.500000000E-03, 1.250000000E-07
 2.525000000E-01, 3.625000000E-01, 2.500000000E-03, 1.250000000E-07
 2.475000000E-01, 3.625000000E-01, 2.500000000E-03, 1.250000000E-07
 2.425000000E-01, 3.625000000E-01, 2.500000000E-03, 1.250000000E-07
 2.975000000E-01, 3.625000000E-01, 2.500000000E-03, 1.250000000E-07
 2.925000000E-01, 3.675000000E-01, 2.500000000E-03, 1.250000000E-07
 2.875000000E-01, 3.675000000E-01, 2.500000000E-03, 1.250000000E-07
 2.825000000E-01, 3.675000000E-01, 2.500000000E-03, 1.250000000E-07
 2.775000000E-01, 3.675000000E-01, 2.500000000E-03, 1.250000000E-07
 2.725000000E-01, 3.675000000E-01, 2.500000000E-03, 1.250000000E-07
 2.675000000E-01, 3.675000000E-01, 2.500000000E-03, 1.250000000E-07
 2.625000000E-01, 3.675000000E-01, 2.500000000E-03, 1.250000000E-07
 2.575000000E-01, 3.675000000E-01, 2.500000000E-03, 1.250000000E-07
 2.525000000E-01, 3.675000000E-01, 2.500000000E-03, 1.250000000E-07
 2.475000000E-01, 3.675000000E-01, 2.500000000E-03, 1.250000000E-07
 2.875000000E-01, 3.725000000E-01, 2.500000000E-03, 1.250000000E-07
 2.825000000E-01, 3.725000000E-01, 2.500000000E-03, 1.250000000E-07
 2.775000000E-01, 3.725000000E-01, 2.500000000E-03, 1.250000000E-07
 2.725000000E-01, 3.725000000E-01, 2.500000000E-03, 1.250000000E-07
 2.675000000E-01, 3.725000000E-01, 2.500000000E-03, 1.250000000E-07
 2.625000000E-01, 3.725000000E-01, 2.500000000E-03, 1.250000000E-07
 2.575000000E-01, 3.725000000E-01, 2.500000000E-03, 1.250000000E-07
 2.525000000E-01, 3.725000000E-01, 2.500000000E-03, 1.250000000E-07
 2.925000000E-01, 3.725000000E-01, 2.500000000E-03, 1.250000000E-07
 2.875000000E-01, 3.775000000E-01, 2.500000000E-03, 1.250000000E-07
 2.825000000E-01, 3.775000000E-01, 2.500000000E-03, 1.250000000E-07
 2.775000000E-01, 3.775000000E-01, 2.500000000E-03, 1.250000000E-07
 2.725000000E-01, 3.775000000E-01, 2.500000000E-03, 1.250000000E-07
 2.675000000E-01, 3.775000000E-01, 2.500000000E-03, 1.250000000E-07
 2.625000000E-01, 3.775000000E-01, 2.500000000E-03, 1.250000000E-07
 2.575000000E-01, 3.775000000E-01, 2.500000000E-03, 1.250000000E-07
 2.925000000E-01, 3.775000000E-01, 2.500000000E-03, 1.250000000E-07
 2.875000000E-01, 3.825000000E-01, 2.500000000E-03, 1.250000000E-07
 2.825000000E-01, 3.825000000E-01, 2.500000000E-03, 1.250000000E-07
 2.775000000E-01, 3.825000000E-01, 2.500000000E-03, 1.250000000E-07
 2.725000000E-01, 3.825000000E-01, 2.500000000E-03, 1.250000000E-07
 2.675000000E-01, 3.825000000E-01, 2.500000000E-03, 1.250000000E-07
 2.625000000E-01, 3.825000000E-01, 2.500000000E-03, 1.250000000E-07
 2.925000000E-01, 3.825000000E-01, 2.500000000E-03, 1.250000000E-07
 2.875000000E-01, 3.875000000E-01, 2.500000000E-03, 1.250000000E-07
 2.825000000E-01, 3.875000000E-01, 2.500000000E-03, 1.250000000E-07
 2.775000000E-01, 3.875000000E-01, 2.500000000E-03, 1.250000000E-07
 2.725000000E-01, 3.875000000E-01, 2.500000000E-03, 1.250000000E-07
 2.675000000E-01, 3.875000000E-01, 2.500000000E-03, 1.250000000E-07
 2.625000000E-01, 3.875000000E-01, 2.500000000E-03, 1.250000000E-07
 2.925000000E-01, 3.875000000E-01, 2.500000000E-03, 1.250000000E-07
 2.875000000E-01, 3.925000000E-01, 2.500000000E-03, 1.250000000E-07
 2.825000000E-01, 3.925000000E-01, 2.500000000E-03, 1.250000000E-07
 2.775000000E-01, 3.925000000E-01, 2.500000000E-03, 1.250000000E-07
 2.725000000E-01, 3.925000000E-01, 2.500000000E-03, 1.250000000E-07
 2.675000000E-01, 3.925000000E-01, 2.500000000E-03, 1.250000000E-07
 2.625000000E-01, 3.925000000E-01, 2.500000000E-03, 1.250000000E-07
 2.825000000E-01, 3.975000000E-01, 2.500000000E-03, 1.250000000E-07
 2.775000000E-01, 3.975000000E-01, 2.500000000E-03, 1.250000000E-07
 2.725000000E-01, 3.975000000E-01, 2.500000000E-03, 1.250000000E-07
 2.675000000E-01, 3.975000000E-01, 2.500000000E-03, 1.250000000E-07
 2.625000000E-01, 3.975000000E-01, 2.500000000E-03, 1.250000000E-07
 2.875000000E-01, 3.975000000E-01, 2.500000000E-03, 1.250000000E-07
 3.775000000E-01, 2.725000000E-01, 2.500000000E-03, 1.250000000E-07
 3.725000000E-01, 2.725000000E-01, 2.500000000E-03, 1.250000000E-07
 3.675000000E-01, 2.725000000E-01, 2.500000000E-03, 1.250000000E-07
 3.625000000E-01, 2.725000000E-01, 2.500000000E-03, 1.250000000E-07
 3.575000000E-01, 2.725000000E-01, 2.500000000E-03, 1.250000000E-07
 3.525000000E-01, 2.725000000E-01, 2.500000000E-03, 1.250000000E-07
 3.475000000E-01, 2.725000000E-01, 2.500000000E-03, 1.250000000E-07
 3.425000000E-01, 2.725000000E-01, 2.500000000E-03, 1.250000000E-07
 3.775000000E-01, 2.775000000E-01, 2.500000000E-03, 1.250000000E-07
 3.725000000E-01, 2.775000000E-01, 2.500000000E-03, 1.250000000E-07
 3.675000000E-01, 2.775000000E-01, 2.500000000E-03, 1.250000000E-07
 3.625000000E-01, 2.775000000E-01, 2.500000000E-03, 1.250000000E-07
 3.575000000E-01, 2.775000000E-01, 2.500000000E-03, 1.250000000E-07
 3.525000000E-01, 2.775000000E-01, 2.500000000E-03, 1.250000000E-07
 3.475000000E-01, 2.775000000E-01, 2.500000000E-03, 1.250000000E-07
 3.425000000E-01, 2.775000000E-01, 2.500000000E-03, 1.250000000E-07
 3.775000000E-01, 2.825000000E-01, 2.500000000E-03, 1.250000000E-07
 3.725000000E-01, 2.825000000E-01, 2.500000000E-03, 1.250000000E-07
 3.675000000E-01, 2.825000000E-01, 2.500000000E-03, 1.250000000E-07
 3.625000000E-01, 2.825000000E-01, 2.500000000E-03, 1.250000000E-07
 3.575000000E-01, 2.825000000E-01, 2.500000000E-03, 1.250000000E-07
 3.525000000E-01, 2.825000000E-01, 2.500000000E-03, 1.250000000E-07
 3.475000000E-01, 2.825000000E-01, 2.500000000E-03, 1.250000000E-07
 3.425000000E-01, 2.825000000E-01, 2.500000000E-03, 1.250000000E-07
 3.775000000E-01, 2.875000000E-01, 2.500000000E-03, 1.250000000E-07
 3.725000000E-01, 2.875000000E-01, 2.500000000E-03, 1.250000000E-07
 3.675000000E-01, 2.875000000E-01, 2.500000000E-03, 1.250000000E-07
 3.625000000E-01, 2.875000000E-01, 2.500000000E-03, 1.250000000E-07
 3.575000000E-01, 2.875000000E-01, 2.500000000E-03, 1.250000000E-07
 3.525000000E-01, 2.875000000E-01, 2.500000000E-03, 1.250000000E-07
 3.475000000E-01, 2.875000000E-01, 2.500000000E-03, 1.250000000E-07
 3.425000000E-01, 2.875000000E-01, 2.500000000E-03, 1.250000000E-07
 3.775000000E-01, 2.925000000E-01, 2.500000000E-03, 1.250000000E-07
 3.725000000E-01, 2.925000000E-01, 2.500000000E-03, 1.250000000E-07
 3.675000000E-01, 2.925000000E-01, 2.500000000E-03, 1.250000000E-07
 3.625000000E-01, 2.925000000E-01, 2.500000000E-03, 1.250000000E-07
 3.575000000E-01, 2.925000000E-01, 2.500000000E-03, 1.250000000E-07
 3.525000000E-01, 2.925000000E-01, 2.500000000E-03, 1.250000000E-07
 3.475000000E-01, 2.925000000E-01, 2.500000000E-03, 1.250000000E-07
 3.425000000E-01, 2.925000000E-01, 2.500000000E-03, 1.250000000E-07
 3.775000000E-01, 2.975000000E-01, 2.500000000E-03, 1.250000000E-07
 3.725000000E-01, 2.975000000E-01, 2.500000000E-03, 1.250000000E-07
 3.675000000E-01, 2.975000000E-01, 2.500000000E-03, 1.250000000E-07
 3.625000000E-01, 2.975000000E-01, 2.500000000E-03, 1.250000000E-07
 3.575000000E-01, 2.975000000E-01, 2.500000000E-03, 1.250000000E-07
 3.525000000E-01, 2.975000000E-01, 2.500000000E-03, 1.250000000E-07
 3.475000000E-01, 2.975000000E-01, 2.500000000E-03, 1.250000000E-07
 3.425000000E-01, 2.975000000E-01, 2.500000000E-03, 1.250000000E-07
 3.375000000E-01, 2.975000000E-01, 2.500000000E-03, 1.250000000E-07
 3.775000000E-01, 3.025000000E-01, 2.500000000E-03, 1.250000000E-07
 3.725000000E-01, 3.025000000E-01, 2.500000000E-03, 1.250000000E-07
 3.675000000E-01, 3.025000000E-01, 2.500000000E-03, 1.250000000E-07
 3.625000000E-01, 3.025000000E-01, 2.500000000E-03, 1.250000000E-07
 3.575000000E-01, 3.025000000E-01, 2.500000000E-03, 1.250000000E-07
 3.525000000E-01, 3.025000000E-01, 2.500000000E-03, 1.250000000E-07
 3.475000000E-01, 3.025000000E-01, 2.500000000E-03, 1.250000000E-07
 3.425000000E-01, 3.025000000E-01, 2.500000000E-03, 1.250000000E-07
 3.375000000E-01, 3.025000000E-01, 2.500000000E-03, 1.250000000E-07
 3.325000000E-01, 3.025000000E-01, 2.500000000E-03, 1.250000000E-07
 3.275000000E-01, 3.025000000E-01, 2.500000000E-03, 1.250000000E-07
 3.925000000E-01, 2.500000000E-03, 2.500000000E-03, 1.250000000E-07
 3.975000000E-01, 2.500000000E-03, 2.500000000E-03, 1.250000000E-07
 3.875000000E-01, 2.500000000E-03, 2.500000000E-03, 1.250000000E-07
 3.825000000E-01, 2.500000000E-03, 2.500000000E-03, 1.250000000E-07
 3.775000000E-01, 2.500000000E-03, 2.500000000E-03, 1.250000000E-07
 3.825000000E-01, 7.500000000E-03, 2.500000000E-03, 1.250000000E-07
 3.725000000E-01, 2.500000000E-03, 2.500000000E-03, 1.250000000E-07
 3.775000000E-01, 7.500000000E-03, 2.500000000E-03, 1.250000000E-07
 3.675000000E-01, 2.500000000E-03, 2.500000000E-03, 1.250000000E-07
 3.725000000E-01, 7.500000000E-03, 2.500000000E-03, 1.250000000E-07
 3.625000000E-01, 2.500000000E-03, 2.500000000E-03, 1.250000000E-07
 3.675000000E-01, 7.500000000E-03, 2.500000000E-03, 1.250000000E-07
 3.575000000E-01, 2.500000000E-03, 2.500000000E-03, 1.250000000E-07
 3.625000000E-01, 7.500000000E-03, 2.500000000E-03, 1.250000000E-07
 3.525000000E-01, 2.500000000E-03, 2.500000000E-03, 1.250000000E-07
 3.575000000E-01, 7.500000000E-03, 2.500000000E-03, 1.250000000E-07
 3.475000000E-01, 2.500000000E-03, 2.500000000E-03, 1.250000000E-07
 3.525000000E-01, 7.500000000E-03, 2.500000000E-03, 1.250000000E-07
 3.425000000E-01, 2.500000000E-03, 2.500000000E-03, 1.250000000E-07
 3.475000000E-01, 7.500000000E-03, 2.500000000E-03, 1.250000000E-07
 3.375000000E-01, 2.500000000E-03, 2.500000000E-03, 1.250000000E-07
 3.425000000E-01, 7.500000000E-03, 2.500000000E-03, 1.250000000E-07
 3.325000000E-01, 2.500000000E-03, 2.500000000E-03, 1.250000000E-07
 3.375000000E-01, 7.500000000E-03, 2.500000000E-03, 1.250000000E-07
 3.275000000E-01, 2.500000000E-03, 2.500000000E-03, 1.250000000E-07
 3.325000000E-01, 7.500000000E-03, 2.500000000E-03, 1.250000000E-07
 3.225000000E-01, 2.500000000E-03, 2.500000000E-03, 1.250000000E-07
 2.500000000E-03, 2.500000000E-03, 2.500000000E-03, 1.250000000E-07
 3.775000000E-01, 3.075000000E-01, 2.500000000E-03, 1.250000000E-07
 3.725000000E-01, 3.075000000E-01, 2.500000000E-03, 1.250000000E-07
 3.675000000E-01, 3.075000000E-01, 2.500000000E-03, 1.250000000E-07
 3.625000000E-01, 3.075000000E-01, 2.500000000E-03, 1.250000000E-07
 3.575000000E-01, 3.075000000E-01, 2.500000000E-03, 1.250000000E-07
 3.525000000E-01, 3.075000000E-01, 2.500000000E-03, 1.250000000E-07
 3.475000000E-01, 3.075000000E-01, 2.500000000E-03, 1.250000000E-07
 3.425000000E-01, 3.075000000E-01, 2.500000000E-03, 1.250000000E-07
 3.375000000E-01, 3.075000000E-01, 2.500000000E-03, 1.250000000E-07
 3.325000000E-01, 3.075000000E-01, 2.500000000E-03, 1.250000000E-07
 3.275000000E-01, 3.075000000E-01, 2.500000000E-03, 1.250000000E-07
 3.775000000E-01, 3.125000000E-01, 2.500000000E-03, 1.250000000E-07
 3.725000000E-01, 3.125000000E-01, 2.500000000E-03, 1.250000000E-07
 3.675000000E-01, 3.125000000E-01, 2.500000000E-03, 1.250000000E-07
 3.625000000E-01, 3.125000000E-01, 2.500000000E-03, 1.250000000E-07
 3.575000000E-01, 3.125000000E-01, 2.500000000E-03, 1.250000000E-07
 3.525000000E-01, 3.125000000E-01, 2.500000000E-03, 1.250000000E-07
 3.475000000E-01, 3.125000000E-01, 2.500000000E-03, 1.250000000E-07
 3.425000000E-01, 3.125000000E-01, 2.500000000E-03, 1.250000000E-07
 3.375000000E-01, 3.125000000E-01, 2.500000000E-03, 1.250000000E-07
 3.325000000E-01, 3.125000000E-01, 2.500000000E-03, 1.250000000E-07
 3.275000000E-01, 3.125000000E-01, 2.500000000E-03, 1.250000000E-07
 3.775000000E-01, 3.175000000E-01, 2.500000000E-03, 1.250000000E-07
 3.725000000E-01, 3.175000000E-01, 2.500000000E-03, 1.250000000E-07
 3.675000000E-01, 3.175000000E-01, 2.500000000E-03, 1.250000000E-07
 3.625000000E-01, 3.175000000E-01, 2.500000000E-03, 1.250000000E-07
 3.575000000E-01, 3.175000000E-01, 2.500000000E-03, 1.250000000E-07
 3.525000000E-01, 3.175000000E-01, 2.500000000E-03, 1.250000000E-07
 3.475000000E-01, 3.175000000E-01, 2.500000000E-03, 1.250000000E-07
 3.425000000E-01, 3.175000000E-01, 2.500000000E-03, 1.250000000E-07
 3.375000000E-01, 3.175000000E-01, 2.500000000E-03, 1.250000000E-07
 3.325000000E-01, 3.175000000E-01, 2.500000000E-03, 1.250000000E-07
 3.275000000E-01, 3.175000000E-01, 2.500000000E-03, 1.250000000E-07
 3.225000000E-01, 3.175000000E-01, 2.500000000E-03, 1.250000000E-07
 3.775000000E-01, 3.225000000E-01, 2.500000000E-03, 1.250000000E-07
 3.725000000E-01, 3.225000000E-01, 2.500000000E-03, 1.250000000E-07
 3.675000000E-01, 3.225000000E-01, 2.500000000E-03, 1.250000000E-07
 3.625000000E-01, 3.225000000E-01, 2.500000000E-03, 1.250000000E-07
 3.575000000E-01, 3.225000000E-01, 2.500000000E-03, 1.250000000E-07
 3.525000000E-01, 3.225000000E-01, 2.500000000E-03, 1.250000000E-07
 3.475000000E-01, 3.225000000E-01, 2.500000000E-03, 1.250000000E-07
 3.425000000E-01, 3.225000000E-01, 2.500000000E-03, 1.250000000E-07
 3.375000000E-01, 3.225000000E-01, 2.500000000E-03, 1.250000000E-07
 3.325000000E-01, 3.225000000E-01, 2.500000000E-03, 1.250000000E-07
 3.275000000E-01, 3.225000000E-01, 2.500000000E-03, 1.250000000E-07
 3.225000000E-01, 3.225000000E-01, 2.500000000E-03, 1.250000000E-07
 3.175000000E-01, 3.225000000E-01, 2.500000000E-03, 1.250000000E-07
 3.775000000E-01, 3.275000000E-01, 2.500000000E-03, 1.250000000E-07
 3.725000000E-01, 3.275000000E-01, 2.500000000E-03, 1.250000000E-07
 3.675000000E-01, 3.275000000E-01, 2.500000000E-03, 1.250000000E-07
 3.625000000E-01, 3.275000000E-01, 2.500000000E-03, 1.250000000E-07
 3.575000000E-01, 3.275000000E-01, 2.500000000E-03, 1.250000000E-07
 3.525000000E-01, 3.275000000E-01, 2.500000000E-03, 1.250000000E-07
 3.475000000E-01, 3.275000000E-01, 2.500000000E-03, 1.250000000E-07
 3.425000000E-01, 3.275000000E-01, 2.500000000E-03, 1.250000000E-07
 3.375000000E-01, 3.275000000E-01, 2.500000000E-03, 1.250000000E-07
 3.325000000E-01, 3.275000000E-01, 2.500000000E-03, 1.250000000E-07
 3.275000000E-01, 3.275000000E-01, 2.500000000E-03, 1.250000000E-07
 3.225000000E-01, 3.275000000E-01, 2.500000000E-03, 1.250000000E-07
 3.175000000E-01, 3.275000000E-01, 2.500000000E-03, 1.250000000E-07
 3.775000000E-01, 3.325000000E-01, 2.500000000E-03, 1.250000000E-07
 3.725000000E-01, 3.325000000E-01, 2.500000000E-03, 1.250000000E-07
 3.675000000E-01, 3.325000000E-01, 2.500000000E-03, 1.250000000E-07
 3.625000000E-01, 3.325000000E-01, 2.500000000E-03, 1.250000000E-07
 3.575000000E-01, 3.325000000E-01, 2.500000000E-03, 1.250000000E-07
 3.525000000E-01, 3.325000000E-01, 2.500000000E-03, 1.250000000E-07
 3.475000000E-01, 3.325000000E-01, 2.500000000E-03, 1.250000000E-07
 3.425000000E-01, 3.325000000E-01, 2.500000000E-03, 1.250000000E-07
 3.375000000E-01, 3.325000000E-01, 2.500000000E-03, 1.250000000E-07
 3.325000000E-01, 3.325000000E-01, 2.500000000E-03, 1.250000000E-07
 3.275000000E-01, 3.325000000E-01, 2.500000000E-03, 1.250000000E-07
 3.225000000E-01, 3.325000000E-01, 2.500000000E-03, 1.250000000E-07
 3.175000000E-01, 3.325000000E-01, 2.500000000E-03, 1.250000000E-07
 3.125000000E-01, 3.325000000E-01, 2.500000000E-03, 1.250000000E-07
 3.775000000E-01, 3.375000000E-01, 2.500000000E-03, 1.250000000E-07
 3.725000000E-01, 3.375000000E-01, 2.500000000E-03, 1.250000000E-07
 3.675000000E-01, 3.375000000E-01, 2.500000000E-03, 1.250000000E-07
 3.625000000E-01, 3.375000000E-01, 2.500000000E-03, 1.250000000E-07
 3.575000000E-01, 3.375000000E-01, 2.500000000E-03, 1.250000000E-07
 3.525000000E-01, 3.375000000E-01, 2.500000000E-03, 1.250000000E-07
 3.475000000E-01, 3.375000000E-01, 2.500000000E-03, 1.250000000E-07
 3.425000000E-01, 3.375000000E-01, 2.500000000E-03, 1.250000000E-07
 3.375000000E-01, 3.375000000E-01, 2.500000000E-03, 1.250000000E-07
 3.325000000E-01, 3.375000000E-01, 2.500000000E-03, 1.250000000E-07
 3.275000000E-01, 3.375000000E-01, 2.500000000E-03, 1.250000000E-07
 3.225000000E-01, 3.375000000E-01, 2.500000000E-03, 1.250000000E-07
 3.175000000E-01, 3.375000000E-01, 2.500000000E-03, 1.250000000E-07
 3.125000000E-01, 3.375000000E-01, 2.500000000E-03, 1.250000000E-07
 3.075000000E-01, 3.375000000E-01, 2.500000000E-03, 1.250000000E-07
 3.025000000E-01, 3.375000000E-01, 2.500000000E-03, 1.250000000E-07
 3.775000000E-01, 3.425000000E-01, 2.500000000E-03, 1.250000000E-07
 3.725000000E-01, 3.425000000E-01, 2.500000000E-03, 1.250000000E-07
 3.675000000E-01, 3.425000000E-01, 2.500000000E-03, 1.250000000E-07
 3.625000000E-01, 3.425000000E-01, 2.500000000E-03, 1.250000000E-07
 3.575000000E-01, 3.425000000E-01, 2.500000000E-03, 1.250000000E-07
 3.525000000E-01, 3.425000000E-01, 2.500000000E-03, 1.250000000E-07
 3.475000000E-01, 3.425000000E-01, 2.500000000E-03, 1.250000000E-07
 3.425000000E-01, 3.425000000E-01, 2.500000000E-03, 1.250000000E-07
 3.375000000E-01, 3.425000000E-01, 2.500000000E-03, 1.250000000E-07
 3.325000000E-01, 3.425000000E-01, 2.500000000E-03, 1.250000000E-07
 3.275000000E-01, 3.425000000E-01, 2.500000000E-03, 1.250000000E-07
 3.225000000E-01, 3.425000000E-01, 2.500000000E-03, 1.250000000E-07
 3.175000000E-01, 3.425000000E-01, 2.500000000E-03, 1.250000000E-07
 3.125000000E-01, 3.425000000E-01, 2.500000000E-03, 1.250000000E-07
 3.075000000E-01, 3.425000000E-01, 2.500000000E-03, 1.250000000E-07
 3.025000000E-01, 3.425000000E-01, 2.500000000E-03, 1.250000000E-07
 3.775000000E-01, 3.475000000E-01, 2.500000000E-03, 1.250000000E-07
 3.725000000E-01, 3.475000000E-01, 2.500000000E-03, 1.250000000E-07
 3.675000000E-01, 3.475000000E-01, 2.500000000E-03, 1.250000000E-07
 3.625000000E-01, 3.475000000E-01, 2.500000000E-03, 1.250000000E-07
